"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"239820","Game Dev Tycoon","2013-08-29","1","Greenheart Games","Greenheart Games","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud","Casual;Indie;Simulation;Strategy","Simulation;Management;Indie","35","27373","1436","807","492","1000000-2000000","6.99","1"
"240720","Getting Over It with Bennett Foddy","2017-12-06","1","Bennett Foddy","Bennett Foddy","windows;mac;linux","0","Single-player;Partial Controller Support;Commentary available","Action","Difficult;Psychological Horror;Physics","3","10964","2913","169","208","1000000-2000000","5.79","1"
"240760","Wasteland 2: Director's Cut","2014-09-18","1","inXile Entertainment","inXile Entertainment","windows;mac;linux","18","Single-player;Steam Achievements;Captions available;Partial Controller Support;Steam Cloud","Adventure;Indie;RPG;Strategy","RPG;Post-apocalyptic;Turn-Based","46","6221","1309","564","624","500000-1000000","23.79","1"
"241560","The Crew™","2014-12-19","1","Ivory Tower in collaboration with Ubisoft Reflections","Ubisoft","windows","0","Single-player;Multi-player;MMO;In-App Purchases;Partial Controller Support","Action;Massively Multiplayer;Racing","Racing;Open World;Multiplayer","0","9479","4636","657","725","200000-500000","25.99","1"
"241600","Rogue Legacy","2013-06-27","1","Cellar Door Games","Cellar Door Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie;RPG","Rogue-like;Platformer;Indie","29","13854","936","769","644","1000000-2000000","10.99","1"
"242050","Assassin’s Creed® IV Black Flag™","2013-11-19","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Multi-player;In-App Purchases","Action;Adventure","Pirates;Open World;Action","0","23904","3362","3234","1761","1000000-2000000","16.99","1"
"242640","Styx: Master of Shadows","2014-10-07","1","Cyanide Studio","Focus Home Interactive","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Stealth;Fantasy;Singleplayer","33","4506","962","243","248","500000-1000000","24.99","1"
"242680","Nuclear Throne","2015-12-05","1","Vlambeer","Vlambeer","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards","Action;Indie;RPG","Rogue-like;Indie;Action","44","9694","405","682","491","500000-1000000","9.29","1"
"242700","Injustice: Gods Among Us Ultimate Edition","2013-11-29","1","NetherRealm Studios;High Voltage Software","Warner Bros. Interactive Entertainment","windows","16","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action","Fighting;Superhero;Action","50","8793","1473","288","320","1000000-2000000","14.99","1"
"242720","GunZ 2: The Second Duel","2014-05-01","1","Masangsoft, Inc.","Masangsoft, Inc.","windows","0","Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Captions available","Action;Free to Play;Indie","Free to Play;Action;Multiplayer","183","6865","3424","450","254","2000000-5000000","0.0","1"
"242760","The Forest","2018-04-30","1","Endnight Games Ltd","Endnight Games Ltd","windows","18","Single-player;Multi-player;Co-op;Partial Controller Support;Steam Cloud","Action;Adventure;Indie;Simulation","Survival;Open World;Horror","45","110460","8881","2417","1127","2000000-5000000","15.49","1"
"242860","Verdun","2015-04-28","1","M2H;Blackmill Games","M2H","windows;mac;linux","0","Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie;Strategy","World War I;FPS;Multiplayer","58","22048","4418","3846","5410","1000000-2000000","15.49","1"
"242920","Banished","2014-02-18","1","Shining Rock Software LLC","Shining Rock Software LLC","windows","0","Single-player;Steam Achievements","Indie;Simulation;Strategy","City Builder;Strategy;Simulation","36","24653","2820","1209","825","1000000-2000000","14.99","1"
"243470","Watch_Dogs™","2014-05-26","1","Ubisoft","Ubisoft","windows","0","Single-player;Multi-player;Steam Trading Cards;Partial Controller Support","Action;Adventure","Open World;Hacking;Action","0","15159","7383","1176","1343","500000-1000000","25.99","1"
"244160","Homeworld Remastered Collection","2015-02-25","1","Gearbox Software;Aspyr (Mac)","Gearbox Publishing;Aspyr (Mac)","windows;mac","0","Single-player;Multi-player;Steam Achievements;Steam Workshop;Steam Cloud","Simulation;Strategy","Space;Strategy;RTS","34","5377","827","353","419","500000-1000000","26.99","1"
"244210","Assetto Corsa","2014-12-19","1","Kunos Simulazioni","Kunos Simulazioni","windows","0","Single-player;Online Multi-Player;Steam Achievements;Partial Controller Support;Steam Leaderboards;Includes level editor","Indie;Racing;Simulation;Sports","Racing;Simulation;Driving","709","15277","2337","3107","5267","500000-1000000","15.49","1"
"244450","Men of War: Assault Squad 2","2014-05-15","1","Digitalmindsoft","1C Entertainment","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Action;Simulation;Strategy","Strategy;World War II;War","490","11389","2025","4678","6473","500000-1000000","19.99","1"
"244850","Space Engineers","2019-02-28","1","Keen Software House","Keen Software House","windows","0","Single-player;Multi-player;Online Multi-Player;Co-op;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor","Action;Indie;Simulation;Strategy","Space;Sandbox;Building","27","60221","9609","3739","1147","2000000-5000000","15.49","1"
"244930","SNOW","2019-02-14","1","Poppermost Productions;WastedStudios","Crytek","windows","0","Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;In-App Purchases;Steam Cloud;Steam Leaderboards","Free to Play;Indie;Simulation;Sports","Sports;Free to Play;Multiplayer","33","7235","3754","8180","64","1000000-2000000","0.0","1"
"245170","Skullgirls","2013-08-22","1","Lab Zero Games","Marvelous;Autumn Games","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie","Fighting;2D Fighter;Indie","16","14298","838","347","276","1000000-2000000","6.99","1"
"245470","Democracy 3","2013-10-14","1","Positech Games","Positech Games","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Leaderboards","Indie;Simulation;Strategy","Simulation;Politics;Strategy","42","4492","1596","752","1170","500000-1000000","18.99","1"
"245620","Tropico 5","2014-05-23","1","Haemimont Games","Kalypso Media Digital","windows;mac;linux","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor","RPG;Simulation;Strategy","Strategy;Simulation;City Builder","70","7878","2482","292","364","1000000-2000000","14.99","1"
"246420","Kingdom Rush","2014-01-06","1","Ironhide Game Studio","Ironhide Game Studio","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Action;Indie;Strategy","Tower Defense;Strategy;Indie","72","5101","182","225","253","200000-500000","6.99","1"
"246620","Plague Inc: Evolved","2016-02-18","1","Ndemic Creations","Ndemic Creations","windows;mac;linux","0","Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Casual;Indie;Simulation;Strategy","Strategy;Simulation;Indie","199","20081","1419","585","480","1000000-2000000","11.99","1"
"246900","Viscera Cleanup Detail","2015-10-23","1","RuneStorm","RuneStorm","windows;mac","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor","Indie;Simulation","Simulation;Gore;Multiplayer","85","6753","580","589","580","500000-1000000","9.99","1"
"247020","Cook, Serve, Delicious!","2013-10-08","1","Vertigo Gaming Inc.","Vertigo Gaming Inc.","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie;Simulation;Strategy","Simulation;Indie;Management","52","4232","235","381","501","200000-500000","6.99","1"
"247080","Crypt of the NecroDancer","2015-04-23","1","Brace Yourself Games","Brace Yourself Games;Klei Entertainment","windows;mac;linux","0","Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor","Action;Indie;RPG","Rhythm;Rogue-like;Great Soundtrack","44","14162","533","326","290","1000000-2000000","10.99","1"
"247730","Nether: Resurrected","2014-06-05","1","Phosphor Games Studio","Nether Productions, LLC","windows","0","Single-player;Multi-player;MMO;Valve Anti-Cheat enabled","Action;Indie;Massively Multiplayer;RPG;Simulation","Survival;Open World;Action","0","7456","10167","257","291","500000-1000000","6.99","1"
"248390","Craft The World","2014-11-24","1","Dekovir Entertainment","Black Maple Games","windows;mac","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor","Indie;RPG;Simulation;Strategy","Sandbox;Crafting;Survival","75","6946","984","1891","3010","200000-500000","13.99","1"
"248570","Toribash","2014-05-16","1","Nabi Studios","Nicalis, Inc.","windows;mac;linux","0","Single-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Cloud;Includes level editor","Action;Free to Play;Indie;Strategy","Free to Play;Fighting;Multiplayer","24","11143","1563","130","42","2000000-5000000","0.0","1"
"248610","Door Kickers","2014-10-20","1","KillHouse Games","KillHouse Games","windows;mac;linux","0","Single-player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor","Action;Indie;Simulation;Strategy","Tactical;Strategy;Top-Down","43","5834","349","366","483","500000-1000000","14.99","1"
"248820","Risk of Rain","2013-11-08","1","Hopoo Games","Chucklefish","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support","Action;Indie;RPG","Rogue-like;Indie;Platformer","15","22700","1589","946","610","1000000-2000000","6.99","1"
"249050","Dungeon of the Endless™","2014-10-27","1","AMPLITUDE Studios","SEGA","windows;mac","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Adventure;Indie;RPG;Strategy","Rogue-like;Strategy;Tower Defense","33","7423","1046","648","295","500000-1000000","8.99","1"
"249130","LEGO® Marvel™ Super Heroes","2013-11-15","1","Traveller's Tales","Warner Bros. Interactive Entertainment;Feral Interactive (Mac)","windows;mac","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud","Action;Adventure","LEGO;Open World;Superhero","45","8797","691","4034","3514","500000-1000000","14.99","1"
"250180","METAL SLUG 3","2014-02-14","1","SNK CORPORATION;DotEmu","SNK CORPORATION","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action","Arcade;Classic;Action","30","5229","553","212","242","500000-1000000","5.99","1"
"250260","Jazzpunk: Director's Cut","2014-02-07","1","Necrophone Games","Necrophone Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Adventure;Indie","Comedy;Indie;Adventure","24","4136","393","305","402","200000-500000","10.99","1"
"250320","The Wolf Among Us","2013-10-11","1","Telltale Games","Telltale Games","windows;mac","16","Single-player;Steam Achievements;Full controller support","Adventure","Adventure;Detective;Story Rich","35","21127","517","675","616","1000000-2000000","11.99","1"
"250400","How to Survive","2014-08-29","1","Eko Software","505 Games","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;RPG","Survival;Zombies;Crafting","43","12965","2751","333","256","1000000-2000000","10.99","1"
"250600","The Plan","2014-02-14","1","Krillbite Studio","Krillbite Studio","windows;mac;linux","0","Single-player;Steam Achievements;Partial Controller Support","Casual;Free to Play;Indie","Free to Play;Indie;Atmospheric","1","19476","1644","8","11","500000-1000000","0.0","1"
"250760","Shovel Knight: Treasure Trove","2014-06-26","1","Yacht Club Games","Yacht Club Games","windows;mac;linux","0","Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie","Platformer;Pixel Graphics;Great Soundtrack","85","9334","332","501","611","500000-1000000","18.99","1"
"250900","The Binding of Isaac: Rebirth","2014-11-04","1","Nicalis, Inc.","Nicalis, Inc.","windows;mac;linux","16","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Indie;Replay Value;Rogue-like","403","72830","1840","4583","3236","2000000-5000000","10.99","1"
"251060","Wargame: Red Dragon","2014-04-17","1","Eugen Systems","Focus Home Interactive","windows;mac;linux","0","Single-player;Multi-player;Steam Trading Cards;Steam Cloud","Strategy","Strategy;RTS;Military","0","7949","1137","1702","2288","500000-1000000","24.99","1"
"251570","7 Days to Die","2013-12-13","1","The Fun Pimps","The Fun Pimps Entertainment LLC","windows;mac;linux","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Includes level editor","Nudity;Violent;Gore;Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access","Early Access;Survival;Zombies","43","60718","16905","2953","574","2000000-5000000","18.99","1"
"251990","Long Live The Queen","2013-11-08","1","Hanako Games","Hanako Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Indie;RPG;Simulation;Strategy","Visual Novel;Anime;Female Protagonist","45","5656","305","350","397","200000-500000","6.99","1"
"252330","Slender: The Arrival","2013-10-28","1","Blue Isle Studios","Blue Isle Studios","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Adventure;Indie","Horror;First-Person;Survival Horror","21","4468","578","46","46","200000-500000","6.99","1"
